id,language,title,artist,genre,cluster_pca,cluster_vae
en_english_songs_318,en,Berzerk,Eminem,,1,1
en_english_songs_365,en,5 Leaf Clover,Luke Combs,,1,1
en_english_songs_690,en,No Excuses,Bru-C,,1,1
bn_bangla_songs_655,bn,"গুইল মারা যায় গাতে মানুষ, গুইল মারা যায় গাতে",,ফোক গান,0,0
en_english_songs_751,en,Peanut Butter Jelly,Galantis,,1,1
en_english_songs_288,en,When I'm Gone,Eminem,,1,1
en_english_songs_590,en,Satellite,Harry Styles,,1,1
bn_bangla_songs_2748,bn,কোন ঘাটে পার হবে রুহু,,ফোক গান,0,0
bn_bangla_songs_5374,bn,"আনন্দ তুমি স্বামী, মঙ্গল তুমি",,রবীন্দ্রসঙ্গীত,0,0
bn_bangla_songs_6511,bn,আর নহে আর নহে বসন্তবাতাস কেন আর শুষ্ক ফুলে বহে,,রবীন্দ্রসঙ্গীত,0,0
bn_bangla_songs_5899,bn,তোমাদের সুখের এই নীড়ে,,আধুনিক বাংলা গান,0,0
en_english_songs_449,en,Something in the Orange,Zach Bryan,,1,1
en_english_songs_317,en,Forever,Drake,,1,1
bn_bangla_songs_6192,bn,মাটির   বুকের মাঝে বন্দী যে জল,,রবীন্দ্রসঙ্গীত,0,0
bn_bangla_songs_3545,bn,নন্দলোক হতে আমি এনেছি রে মহামায়ায়,,নজরুলগীতি,0,0
en_english_songs_739,en,Five More Hours,Deorro,,1,1
en_english_songs_675,en,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,,1,1
bn_bangla_songs_2175,bn,"যাও হে রাই-কুঞ্জে, আর এসো না",,ফোক গান,0,0
bn_bangla_songs_4309,bn,তড়িত বরণী হরিণ নয়নী দেখিনু আঙ্গিরা মাঝে,,ফোক গান,0,0
bn_bangla_songs_1601,bn,বাঁশি বিনয় করি তোরে,,ফোক গান,0,0
bn_bangla_songs_1864,bn,শ্যাম বন্ধুয়াও দেখা দেও অধম জানিয়া,,ফোক গান,0,0
bn_bangla_songs_4230,bn,কানুর পিরীতি মরমে বেয়াধি হইল এতেক দিনে,,ফোক গান,0,0
en_english_songs_328,en,Miracle (with Ellie Goulding),Calvin Harris,,1,1
bn_bangla_songs_7237,bn,দিন এসেছে এইবার,,দেশাত্মবোধক গান,0,0
en_english_songs_25,en,Ring of Fire,Johnny Cash,,1,1
en_english_songs_250,en,アイドル,YOASOBI,,1,1
en_english_songs_552,en,Tony Soprano 2,Nines,,1,1
bn_bangla_songs_389,bn,আল্লাহ পাক পরওয়ারদিগার,,ফোক গান,0,0
bn_bangla_songs_4189,bn,বন্ধু কহিলে বাসিবে মনে দুখ,,ফোক গান,0,0
bn_bangla_songs_3041,bn,জানি জানি প্রিয় এ জীবনে মিটিবে না সাধ,,নজরুলগীতি,0,0
bn_bangla_songs_5865,bn,ওগো সাঁওতালি ছেলে,,রবীন্দ্রসঙ্গীত,0,0
bn_bangla_songs_6559,bn,ওগো শান্ত পাষাণমুরতি সুন্দরী,,রবীন্দ্রসঙ্গীত,0,0
en_english_songs_83,en,Freed From Desire,Gala,,1,1
bn_bangla_songs_4458,bn,আমি এক যাযাবর পৃথিবী আমারে আপন করেছে ভুলেছি নিজের ঘর,,আধুনিক বাংলা গান,0,0
bn_bangla_songs_102,bn,মোর ভবের কাম কী  না হইলো রে জানা,,ফোক গান,0,0
bn_bangla_songs_3085,bn,কোকিল সাধিলি কি বাদ,,নজরুলগীতি,0,0
bn_bangla_songs_2777,bn,মানুষ গুরু মানুষই শিষ্য দৃশ্য হয় সুখেতে,,ফোক গান,0,0
bn_bangla_songs_4683,bn,জলের ঘাটে দেইখা আইলাম,,ফোক গান,0,0
bn_bangla_songs_7081,bn,দুই ভুবনের দুই বাসিন্দা,,আধুনিক বাংলা গান,0,0
bn_bangla_songs_3882,bn,মানবতা হায় প্রেমের ও বাণী,,আধুনিক বাংলা গান,0,0
en_english_songs_152,en,Sittin' Up In My Room - from Waiting to Exhale - Original Soundtrack,Brandy,,1,1
en_english_songs_116,en,"No Woman, No Cry",Fugees,,1,1
en_english_songs_714,en,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,,1,1
en_english_songs_133,en,When You're Gone,The Cranberries,,1,1
bn_bangla_songs_6692,bn,ওই রাত ঘুমালো ওই চাঁদ ঘুমালো,,আধুনিক বাংলা গান,0,0
en_english_songs_66,en,I Will Always Love You,Whitney Houston,,1,1
bn_bangla_songs_7217,bn,জনতার ডাক শুনি পৃথিবীতে জনতার ডাক,,দেশাত্মবোধক গান,0,0
en_english_songs_60,en,Just Like a Woman,Bob Dylan,,1,1
en_english_songs_333,en,REACT,Switch Disco,,1,1
en_english_songs_165,en,un x100to,Grupo Frontera,,1,1
bn_bangla_songs_4856,bn,তোমায় হৃদ মাঝারে রাখিবো ছেড়ে দেবো না,,ফোক গান,0,0
bn_bangla_songs_404,bn,সুখ খুঁজে মোর কাল যে গেল,,ফোক গান,0,0
bn_bangla_songs_6857,bn,আজ মন চেয়েছে আমি হারিয়ে যাব,,আধুনিক বাংলা গান,0,0
en_english_songs_611,en,Different League (feat. Nafe Smallz and Clavish),Nines,,1,1
bn_bangla_songs_1009,bn,আসি বলে গেল বন্ধু আইল না,,ফোক গান,0,0
en_english_songs_741,en,All About That Bass,Meghan Trainor,,1,1
bn_bangla_songs_545,bn,কোনো কথা আর শুধাবো না আজি বিদায় গোধূলি বেলা,,আধুনিক বাংলা গান,0,0
bn_bangla_songs_1497,bn,"শ্যাম রূপ হেরিয়া গো, ওগো প্ৰাণে না মানিয়া ঝুরিয়া",,ফোক গান,0,0
bn_bangla_songs_1598,bn,"বাঁকা রূপে নয়নে হেরিয়াছে, মন রইল বিদেশীর মনে",,ফোক গান,0,0
en_english_songs_175,en,PRC,Peso Pluma,,1,1
en_english_songs_560,en,Creep,Radiohead,,1,1
en_english_songs_215,en,Obsessed,Riar Saab,,1,1
bn_bangla_songs_3234,bn,"জাগো হে রুদ্র, জাগো রুদ্রাণী",,নজরুলগীতি,0,0
bn_bangla_songs_3647,bn,আমায় আর কতদিন মহামায়া,,নজরুলগীতি,0,0
en_english_songs_296,en,Shake That,Eminem,,1,1
en_english_songs_115,en,If It Makes You Happy,Sheryl Crow,,1,1
en_english_songs_469,en,Wild as Her,Corey Kent,,1,1
en_english_songs_162,en,Give Me A Little More Time,GABRIELLE,,1,1
bn_bangla_songs_5494,bn,নীরবে আছ কেন বাহিরদুয়ারে,,রবীন্দ্রসঙ্গীত,0,0
en_english_songs_223,en,Jericho,Iniko,,1,1
en_english_songs_128,en,We Gonna Take U Back (Lude) / Don't Leave Me,Blackstreet,,1,1
bn_bangla_songs_1635,bn,কুঞ্জের মাঝে কে গো রাধে কে গো রাধে,,ফোক গান,0,0
en_english_songs_31,en,Unchained Melody,The Righteous Brothers,,1,1
en_english_songs_671,en,Levitating,Dua Lipa,,1,1
en_english_songs_285,en,Homicide (feat. Eminem),Logic,,1,1
bn_bangla_songs_6728,bn,কেন এই নিঃসঙ্গতা,,আধুনিক বাংলা গান,0,0
en_english_songs_44,en,Wonderful Tonight,Eric Clapton,,1,1
en_english_songs_308,en,That's All She Wrote,T.I.,,1,1
en_english_songs_663,en,she's all i wanna be,Tate McRae,,1,1
en_english_songs_121,en,You're Makin' Me High,Toni Braxton,,1,1
en_english_songs_785,en,Firestone,Kygo,,1,1
bn_bangla_songs_7042,bn,তুমি এলে হৃদয় আমার,,আধুনিক বাংলা গান,0,0
bn_bangla_songs_2916,bn,আজি  দোল-ফাগুনের দোল লেগেছে,,নজরুলগীতি,0,0
en_english_songs_33,en,"Oh, Pretty Woman",Roy Orbison,,1,1
en_english_songs_161,en,The Only Thing That Looks Good On Me Is You,Bryan Adams,,1,1
en_english_songs_339,en,Eyes Closed,Ed Sheeran,,1,1
bn_bangla_songs_624,bn,"মা-গো মা, ঝি-গো ঝি করলাম কী রঙ্গে",,ফোক গান,0,0
en_english_songs_752,en,Show Me Love,Sam Feldt,,1,1
en_english_songs_566,en,Healing,Tion Wayne,,1,1
en_english_songs_89,en,They Don't Care About Us,Michael Jackson,,1,1
en_english_songs_71,en,Suspicious Minds,Elvis Presley,,1,1
en_english_songs_58,en,Oye Como Va,Santana,,1,1
en_english_songs_63,en,Born To Be Wild,Steppenwolf,,1,1
en_english_songs_574,en,Flip A Switch.,RAYE,,1,1
bn_bangla_songs_1999,bn,চুপ করে আছিস মন কিবা শক্তিবলে,,ফোক গান,0,0
en_english_songs_379,en,Waffle House,Jonas Brothers,,1,1
en_english_songs_588,en,hotline (edit),Billie Eilish,,1,1
bn_bangla_songs_7278,bn,সমর আলো করে কার কামিনী,,ফোক গান,0,0
bn_bangla_songs_6733,bn,কেমন আছি আমি জানতে চেও না,,আধুনিক বাংলা গান,0,0
bn_bangla_songs_80,bn,মনুষ্যত্ব যার মাঝেতে  রয় রে আত্মধ্যানে,,ফোক গান,0,0
en_english_songs_202,en,Another Love,Tom Odell,,1,1
en_english_songs_7,en,All Along the Watchtower,Jimi Hendrix,,1,1
bn_bangla_songs_3332,bn,মাধবীলতার আজি মিলন সখী,,নজরুলগীতি,0,0
bn_bangla_songs_94,bn,কে তোরা যাবি পারে লয়ে যা মোরে গুণধনি,,ফোক গান,0,0
bn_bangla_songs_2457,bn,আলোতে ছায়াতে দিনগুলি ভরে রয়,,আধুনিক বাংলা গান,0,0
en_english_songs_341,en,Never Be Mine,Rosa Linn,,1,1
en_english_songs_251,en,Nanti Kita Seperti Ini,Batas Senja,,1,1
bn_bangla_songs_3761,bn,পিউ পিউ বিরহী পাপিয়া বোলে,,নজরুলগীতি,0,0
en_english_songs_686,en,Watermelon Sugar,Harry Styles,,1,1
en_english_songs_198,en,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,,1,1
en_english_songs_766,en,Never Forget You,MNEK,,1,1
bn_bangla_songs_861,bn,সুসময়ে ছাড়ো নৌকা বেলা বয়ে যায়,,ফোক গান,0,0
bn_bangla_songs_5484,bn,অন্ধজনে দেহো আলো,,রবীন্দ্রসঙ্গীত,0,0
bn_bangla_songs_4528,bn,লাল পাহাড়ির দেশে যা রাঙা মাটির দেশে যা,,ফোক গান,0,0
bn_bangla_songs_1056,bn,এই যে দেহতরী কে করিল সুগঠন,,ফোক গান,0,0
bn_bangla_songs_709,bn,দিরাই থানায় বসত করি হাওর এলাকায়,,ফোক গান,0,0
en_english_songs_796,en,Lean On (feat. MØ & DJ Snake),Major Lazer,,1,1
bn_bangla_songs_2557,bn,জাদুভরা ঐ বাঁশী বাজালে কেন,,আধুনিক বাংলা গান,0,0
en_english_songs_67,en,Highway to Hell,AC/DC,,1,1
bn_bangla_songs_755,bn,"বন্ধুয়া রে, কুলমান সঁপিলাম তোমারে",,ফোক গান,0,0
bn_bangla_songs_6012,bn,কে যেতেছিস আয় রে হেথা,,রবীন্দ্রসঙ্গীত,0,0
en_english_songs_347,en,Somethin' Bout You,Mickey Guyton,,1,1
en_english_songs_104,en,If You Could Only See,Tonic,,1,1
en_english_songs_18,en,You Can't Always Get What You Want - Single Version,The Rolling Stones,,1,1
en_english_songs_622,en,go,Cat Burns,,1,1
en_english_songs_96,en,Tha Crossroads,Bone Thugs-N-Harmony,,1,1
bn_bangla_songs_2917,bn,আনমনে জল নিতে ভাসিল গাগরি,,নজরুলগীতি,0,0
en_english_songs_637,en,About Damn Time,Lizzo,,1,1
bn_bangla_songs_458,bn,জীবনের সম্বল করে টলমল কোনদিন নাকি যায় উড়িয়া,,ফোক গান,0,0
bn_bangla_songs_2239,bn,রূপের ঘরে অটল রূপ বিহারে,,ফোক গান,0,0
bn_bangla_songs_6991,bn,আমার দুই নয়নে বহে ধারা গো,,ফোক গান,0,0
en_english_songs_655,en,BREAK MY SOUL,Beyoncé,,1,1
en_english_songs_618,en,Give It To Me - Full Vocal Mix,Matt Sassari,,1,1
en_english_songs_390,en,I Like You (A Happier Song) (with Doja Cat),Post Malone,,1,1
bn_bangla_songs_5637,bn,এবার   অবগুণ্ঠন খোলো,,রবীন্দ্রসঙ্গীত,0,0
en_english_songs_378,en,Strange,Miranda Lambert,,1,1
bn_bangla_songs_4272,bn,কি আর বলিব মায় কিছু দয়া নাই তাহার হৃদয়ে একথা বলিব কায়,,ফোক গান,0,0
en_english_songs_295,en,Like Toy Soldiers,Eminem,,1,1
bn_bangla_songs_1445,bn,কৃষ্ণ ভজ না কেন মন সুদিন যায় রে,,ফোক গান,0,0
bn_bangla_songs_81,bn,দিব্যজ্ঞান থাকিলেই জ্ঞানী হবি না,,ফোক গান,0,0
en_english_songs_475,en,Escapism.,RAYE,,1,1
en_english_songs_664,en,WAIT FOR U (feat. Drake & Tems),Future,,1,1
en_english_songs_233,en,Because Of You,Gustaph,,1,1
bn_bangla_songs_6369,bn,দূরের বন্ধু সুরের দূতীরে পাঠালো,,রবীন্দ্রসঙ্গীত,0,0
bn_bangla_songs_3136,bn,দৃষ্টিতে আর হয় না সৃষ্টি আগের মতো গোলাপ ফুল,,নজরুলগীতি,0,0
bn_bangla_songs_2928,bn,তেমনই চাহিয়া আছে নিশীথের তারাগুলি,,নজরুলগীতি,0,0
bn_bangla_songs_3232,bn,প্রাথমিক শিক্ষা বিল,,নজরুলগীতি,0,0
en_english_songs_508,en,Forever (feat. Fridayy),Lil Baby,,1,1
en_english_songs_169,en,Daylight,David Kushner,,1,1
bn_bangla_songs_1504,bn,"শ্যামরূপ হেইরে আইলাম গো, ওগো প্ৰাণে মরিগো ঝুরিয়া",,ফোক গান,0,0
en_english_songs_548,en,Life Goes On,Ed Sheeran,,1,1
bn_bangla_songs_2654,bn,ফুটলো সন্ধ্যামণির ফুল আমার মনের আঙিনায়,,নজরুলগীতি,0,0
bn_bangla_songs_4190,bn,সকলি আমার দোষ হে বন্ধু সকলি আমার দোষ,,ফোক গান,0,0
en_english_songs_260,en,What It Is (Solo Version),Doechii,,1,1
bn_bangla_songs_2221,bn,যারে ধ্যানে পায় না মহামুনি,,ফোক গান,0,0
bn_bangla_songs_221,bn,করিলো রে করিলো চুল আউলা,,ফোক গান,0,0
bn_bangla_songs_7456,bn,খেলিছে জলদেবী সুনীল সাগর জলে,,নজরুলগীতি,0,0
en_english_songs_208,en,People,Libianca,,1,1
bn_bangla_songs_2530,bn,আমার সূর্যমুখী তোমার মুখের পানে,,আধুনিক বাংলা গান,0,0
en_english_songs_644,en,Last Last,Burna Boy,,1,1
bn_bangla_songs_6803,bn,তুমি কার লাগিয়া গাঁথোরে সখি বকুল ফুলের মালা,,ফোক গান,0,0
en_english_songs_194,en,Here With Me,d4vd,,1,1
bn_bangla_songs_3750,bn,আধো-আধো বোল,,নজরুলগীতি,0,0
en_english_songs_241,en,Break a Broken Heart,Andrew Lambrou,,1,1
bn_bangla_songs_4055,bn,কালি বলি কালা গেল মধুপুরে সে কালের কত বাকি,,ফোক গান,0,0
bn_bangla_songs_238,bn,আমায় একলা ঘরে রাইখা গো বন্ধু দূরে থাকে কেমনে,,ফোক গান,0,0
en_english_songs_125,en,Jesus to a Child,George Michael,,1,1
en_english_songs_410,en,Disco Voyager,Oliver Heldens,,1,1
en_english_songs_419,en,saddest soundtrack,iann dior,,1,1
bn_bangla_songs_3466,bn,তোমায় কূলে তুলে বন্ধু আমি নামলাম জলে,,নজরুলগীতি,0,0
en_english_songs_727,en,Lay Me Down - Single Version,Sam Smith,,1,1
en_english_songs_119,en,One Of Us - Short Version,Joan Osborne,,1,1
bn_bangla_songs_761,bn,আইলায় না আইলায় না রে বন্ধু করলায় রে দেওয়ানা,,ফোক গান,0,0
en_english_songs_170,en,Kill Bill,SZA,,1,1
en_english_songs_199,en,Por las Noches,Peso Pluma,,1,1
en_english_songs_46,en,California Dreamin',The Mamas & The Papas,,1,1
en_english_songs_370,en,Rush,Ayra Starr,,1,1
en_english_songs_268,en,Lucky You (feat. Joyner Lucas),Eminem,,1,1
en_english_songs_73,en,La Vie en rose,Édith Piaf,,1,1
en_english_songs_713,en,Uptown Funk (feat. Bruno Mars),Mark Ronson,,1,1
en_english_songs_596,en,White Ash,Potter Payper,,1,1
en_english_songs_167,en,Cupid - Twin Ver.,FIFTY FIFTY,,1,1
en_english_songs_256,en,La Fiesta,Pedro Capó,,1,1
bn_bangla_songs_1496,bn,শুন শুন ওরে বাঁশি অবলার কুলবাঁশি,,ফোক গান,0,0
en_english_songs_647,en,Mr. Brightside,The Killers,,1,1
bn_bangla_songs_7713,bn,"গুরু গো সাঁই, হক নাম বল রসনা",,ফোক গান,0,0
bn_bangla_songs_836,bn,মুর্শিদ আমারে কর পার তুমি বৈ আর কারে ডাকি,,ফোক গান,0,0
en_english_songs_148,en,Hush,Kula Shaker,,1,1
bn_bangla_songs_3768,bn,নূরজাহান! নূরজাহান!,,নজরুলগীতি,0,0
en_english_songs_753,en,Ain't Nobody (Loves Me Better),Felix Jaehn,,1,1
en_english_songs_458,en,Gold Leaf,Apollo 13,,1,1
bn_bangla_songs_3013,bn,আমি ময়নামতীর শাড়ি দেব চলো আমার বাড়ি,,নজরুলগীতি,0,0
bn_bangla_songs_1094,bn,কী হেরিলাম প্ৰাণসখী শ্যামরুদপে ধিকিধিকি,,ফোক গান,0,0
en_english_songs_736,en,Real Love,Clean Bandit,,1,1
bn_bangla_songs_1708,bn,পিরিতে মোর প্রাণ নিল গো ধনি না–জানি ডুব দিলাম গো,,ফোক গান,0,0
en_english_songs_443,en,The Tide Is Rising,The Band That Saved The World,,1,1
en_english_songs_315,en,Role Model,Eminem,,1,1
en_english_songs_394,en,All Of The Girls You Loved Before,Taylor Swift,,1,1
en_english_songs_681,en,SPACE MAN,Sam Ryder,,1,1
bn_bangla_songs_4388,bn,বেতাল বেচাল এ দিনকাল,,আধুনিক বাংলা গান,0,0
bn_bangla_songs_1256,bn,"শ্যামকালিয়া আইনে দেখা, বন্ধু বিনে প্ৰাণ যায় না রাখা",,ফোক গান,0,0
en_english_songs_460,en,Snooze,SZA,,1,1
en_english_songs_284,en,Venom - Music From The Motion Picture,Eminem,,1,1
bn_bangla_songs_3313,bn,যেন ফিরে না যায় এসে আজ,,নজরুলগীতি,0,0
en_english_songs_334,en,HAPPY,NF,,1,1
en_english_songs_123,en,Look On Down From The Bridge,Mazzy Star,,1,1
en_english_songs_646,en,First Class,Jack Harlow,,1,1
en_english_songs_416,en,Dance All Over Me,George Ezra,,1,1
bn_bangla_songs_1583,bn,বুকে রইল গো পিরিতের শেল কেউ দেখে না,,ফোক গান,0,0
en_english_songs_74,en,Can't Help Falling in Love,Elvis Presley,,1,1
en_english_songs_84,en,Lovefool,The Cardigans,,1,1
en_english_songs_216,en,Little Girl Gone,CHINCHILLA,,1,1
bn_bangla_songs_1041,bn,এ জগতে ডাকে তোমায়,,ফোক গান,0,0
en_english_songs_512,en,SHAKE SUMN,DaBaby,,1,1
bn_bangla_songs_4312,bn,না যাইও যমুনার জলে তরুয়া কদম্বমূলে চিকণকালা করিয়াছে থানা,,ফোক গান,0,0
bn_bangla_songs_4446,bn,ও ননদী বল দেখি তুই,,আধুনিক বাংলা গান,0,0
en_english_songs_56,en,House of the Rising Sun,The Animals,,1,1
en_english_songs_762,en,Locked Away (feat. Adam Levine),R. City,,1,1
en_english_songs_190,en,All My Life (feat. J. Cole),Lil Durk,,1,1
en_english_songs_39,en,Don't Stop Believin',Journey,,1,1
bn_bangla_songs_4109,bn,কোন বিধি সিরজিল কুলবতী নারী,,ফোক গান,0,0
bn_bangla_songs_3003,bn,ফুলের জলসায় নীরব কেন কবি,,নজরুলগীতি,0,0
en_english_songs_141,en,Why I Love You So Much,Monica,,1,1
bn_bangla_songs_2739,bn,আকাশ আমার ঘরের ছাউনি পৃথিবী আমার ঘর,,ফোক গান,0,0
en_english_songs_734,en,679 (feat. Monty),Fetty Wap,,1,1
bn_bangla_songs_4122,bn,সেই হইতে মোর মন নাহি হয় সম্বরণ নিরন্তর ঝুরে দুটি আঁখি,,ফোক গান,0,0
bn_bangla_songs_17,bn,নবী কমলিওয়ালা দুজাহানের বাদশা,,ফোক গান,0,0
bn_bangla_songs_440,bn,এই যে দেহভাণ্ড হবে লণ্ডভণ্ড আসিলে প্রবল তুফান,,ফোক গান,0,0
bn_bangla_songs_4670,bn,স্বার্থপর (চলে যদি যাবি দূরে স্বার্থপর),,আধুনিক বাংলা গান,0,0
bn_bangla_songs_331,bn,মওলা যে বাউলা করিলো বাউলা উজল রুপ দেখাইয়া,,ফোক গান,0,0
bn_bangla_songs_6789,bn,সোনাই হায় হায়রে (কেহ লইলো আতর লোবান),,আধুনিক বাংলা গান,0,0
en_english_songs_648,en,STAY (with Justin Bieber),The Kid LAROI,,1,1
en_english_songs_757,en,Waiting For Love,Avicii,,1,1
bn_bangla_songs_203,bn,শাস্ত্রগ্রন্থে প্রমাণ আছে প্রেম আসে স্বর্গ হতে,,ফোক গান,0,0
bn_bangla_songs_3468,bn,মাধবী-তলে চলো      মাধবিকা দল,,নজরুলগীতি,0,0
bn_bangla_songs_3371,bn,আঁখি ঘুম-ঘুম নিশীথ নিঝুম ঘুমে ঝিমায়,,নজরুলগীতি,0,0
en_english_songs_55,en,Morning Has Broken,Yusuf / Cat Stevens,,1,1
bn_bangla_songs_3660,bn,আমি যারে বাসি ভালো সে কি রে তা জানে,,ফোক গান,0,0
bn_bangla_songs_97,bn,মওলা সাধ কী পুরাইবো না আর কী আসিবো না,,ফোক গান,0,0
bn_bangla_songs_6856,bn,যদি কাগজে লেখ নাম,,আধুনিক বাংলা গান,0,0
en_english_songs_712,en,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,1,1
bn_bangla_songs_3177,bn,অরুণকান্তি কে গো যোগী ভিখারি,,নজরুলগীতি,0,0
en_english_songs_765,en,Drag Me Down,One Direction,,1,1
en_english_songs_278,en,From The D 2 The LBC (with Snoop Dogg),Eminem,,1,1
en_english_songs_381,en,How Does It Feel,Tom Grennan,,1,1
bn_bangla_songs_3400,bn,ব্রজের দুলাল ব্রজে আবার আসবে ফিরে কবে,,নজরুলগীতি,0,0
en_english_songs_604,en,Back 2 Back (feat. Potter Payper),Tunde,,1,1
bn_bangla_songs_7267,bn,কালো জলে কুচলা তলে ডুবল সনাতন,,আধুনিক বাংলা গান,0,0
en_english_songs_150,en,Firestarter,The Prodigy,,1,1
bn_bangla_songs_6023,bn,সখা হে কী দিয়ে আমি তুষিব তোমায়,,রবীন্দ্রসঙ্গীত,0,0
en_english_songs_667,en,Remember,Becky Hill,,1,1
bn_bangla_songs_479,bn,"শুন ওরে দোকানদার, বেচাকিনায় খবরদার",,ফোক গান,0,0
en_english_songs_320,en,Renegade,JAY-Z,,1,1
bn_bangla_songs_3204,bn,আমি সুন্দর নহি জানি হে বন্ধু জানি,,নজরুলগীতি,0,0
bn_bangla_songs_3228,bn,আমি দেখেছি তোর শ্যামে (প্রতিদ্বন্দ্বী),,নজরুলগীতি,0,0
en_english_songs_489,en,Human,Cody Johnson,,1,1
bn_bangla_songs_3692,bn,সুরা দ্বোহা,,নজরুলগীতি,0,0
en_english_songs_6,en,Stairway to Heaven - Remaster,Led Zeppelin,,1,1
en_english_songs_38,en,If You Leave Me Now,Chicago,,1,1
bn_bangla_songs_5061,bn,মোর গাঁয়ের সীমানার পাহাড়ের ওপারে,,আধুনিক বাংলা গান,0,0
en_english_songs_503,en,Everything I Love,Morgan Wallen,,1,1
en_english_songs_777,en,Elastic Heart,Sia,,1,1
en_english_songs_324,en,Wreckage,Nate Smith,,1,1
bn_bangla_songs_588,bn,মাটির প্রদীপ রয় যে চেয়ে নীল গগনে,,আধুনিক বাংলা গান,0,0
bn_bangla_songs_2984,bn,"ওগো প্রিয়, তব গান",,নজরুলগীতি,0,0
en_english_songs_688,en,Iris,The Goo Goo Dolls,,1,1
bn_bangla_songs_6291,bn,ও চাঁদ     চোখের জলের লাগল জোয়ার দুখের পারাবারে,,রবীন্দ্রসঙ্গীত,0,0
en_english_songs_396,en,UNHEALTHY (feat. Shania Twain),Anne-Marie,,1,1
bn_bangla_songs_522,bn,যে ভালোবাসায় ভোলায় মোরে মিছে আশায় ভোলায় না,,আধুনিক বাংলা গান,0,0
en_english_songs_730,en,Rather Be (feat. Jess Glynne),Clean Bandit,,1,1
bn_bangla_songs_3871,bn,ভাঙ্গা আমার মনটারে (আমার ইচ্ছে),,আধুনিক বাংলা গান,0,0
en_english_songs_138,en,Follow You Down - Edit,Gin Blossoms,,1,1
bn_bangla_songs_5336,bn,"পান্থ, এখনো কেন অলসিত অঙ্গ",,রবীন্দ্রসঙ্গীত,0,0
bn_bangla_songs_5344,bn,ভোরের বেলা কখন এসে   পরশ করে গেছে হেসে,,রবীন্দ্রসঙ্গীত,0,0
bn_bangla_songs_546,bn,কত যে ব্যথা ভুলালে জীবনে প্রিয়া,,আধুনিক বাংলা গান,0,0
bn_bangla_songs_4337,bn,আজু কেগো মুরলী বাজায় এত কভু নহে শ্যাম রায়,,ফোক গান,0,0
bn_bangla_songs_1996,bn,কৃষ্ণ নামে আমার মন কেন মজেনা,,ফোক গান,0,0
bn_bangla_songs_1902,bn,"আমার মন হইয়াছে লাচাড়ি, পড়িয়াছি ঘোর বিপদে",,ফোক গান,0,0
en_english_songs_319,en,Patiently Waiting,50 Cent,,1,1
bn_bangla_songs_6897,bn,কাঁকন বিনা সুন্দরীর হাত,,আধুনিক বাংলা গান,0,0
en_english_songs_346,en,I Wrote A Song,Mae Muller,,1,1
en_english_songs_249,en,Évidemment,La Zarra,,1,1
en_english_songs_171,en,As It Was,Harry Styles,,1,1
bn_bangla_songs_529,bn,মোর জীবনের দু’টি রাতি,,আধুনিক বাংলা গান,0,0
en_english_songs_684,en,Riptide,Vance Joy,,1,1
en_english_songs_196,en,golden hour,JVKE,,1,1
en_english_songs_294,en,Superman,Eminem,,1,1
bn_bangla_songs_1859,bn,শুধু ভক্তি করলে কি হবে রে সরল ভাব নাই তোর মনে,,ফোক গান,0,0
en_english_songs_225,en,Who the Hell Is Edgar?,TEYA,,1,1
en_english_songs_376,en,Bops,Coi Leray,,1,1
bn_bangla_songs_1520,bn,সখী ললিতা বিশখা শ্ৰীকৃষ্ণ বিহনে প্ৰাণ দায় হইল রাখা,,ফোক গান,0,0
en_english_songs_32,en,Your Song,Elton John,,1,1
bn_bangla_songs_7616,bn,মনের হল মতি মন্দ,,ফোক গান,0,0
en_english_songs_70,en,Knockin' On Heaven's Door,Bob Dylan,,1,1
en_english_songs_704,en,Flowers (Say My Name),ArrDee,,1,1
bn_bangla_songs_556,bn,তুমি যে আমার এই ভূবনে তাই এত আলো এতো গান,,আধুনিক বাংলা গান,0,0
bn_bangla_songs_3767,bn,তুই  কালি মেখে জ্যোতি ঢেকে,,নজরুলগীতি,0,0
bn_bangla_songs_271,bn,আল্লাহ রুপে হিয়ে মজে যদি দেখতে পায়,,ফোক গান,0,0
en_english_songs_363,en,Favorite Song,Toosii,,1,1
bn_bangla_songs_573,bn,সোনা ঝরায় আকাশ সোনা ফলায় মাটি,,আধুনিক বাংলা গান,0,0
en_english_songs_42,en,Jump - 2015 Remaster,Van Halen,,1,1
bn_bangla_songs_7715,bn,খুল নে কেনে সে ধন,,ফোক গান,0,0
en_english_songs_189,en,I Wanna Be Yours,Arctic Monkeys,,1,1
bn_bangla_songs_956,bn,শোনো গো সজনী ভাবি দিন-রজনী,,ফোক গান,0,0
en_english_songs_349,en,Karma,Taylor Swift,,1,1
bn_bangla_songs_7069,bn,বনমালী গো তুমি পরজনমে হইও রাধা,,ফোক গান,0,0
en_english_songs_444,en,You Proof,Morgan Wallen,,1,1
en_english_songs_335,en,Out Of That Truck,Carrie Underwood,,1,1
bn_bangla_songs_4711,bn,যারে ঘর দিলা সংসার দিলা রে,,আধুনিক বাংলা গান,0,0
